,stop_id,stop_code,stop_name,stop_url,wheelchair,route_id,loc_type,service_id,geometry
802,50714,50714,Macdonald / Hampstead,http://m.stm.info/fr/horaires/arrets/50714/bus,1,166,0,20S,POINT (293687.4234220898 5038338.865122051)
803,50715,50715,de Liège / Jeanne-Mance,http://m.stm.info/fr/horaires/arrets/50715/bus,1,"52,135",0,20S,POINT (293828.6934801012 5043978.513469888)
804,50716,50716,West Broadway / de Terrebonne,http://m.stm.info/fr/horaires/arrets/50716/bus,1,51,0,20S,POINT (293662.0087627857 5035289.83042268)
805,50717,50717,West Broadway / de Terrebonne,http://m.stm.info/fr/horaires/arrets/50717/bus,1,51,0,20S,POINT (293632.133680613 5035290.327938579)
806,50718,50718,Sauvé / J.-J.-Gagnier,http://m.stm.info/fr/horaires/arrets/50718/bus,1,54,0,20S,POINT (293936.228650638 5048475.498984523)
807,50719,50719,Sauvé / Larose,http://m.stm.info/fr/horaires/arrets/50719/bus,1,"121,378",0,20S,POINT (293919.1227433705 5048422.518606636)
808,50720,50720,Crémazie / Casgrain,http://m.stm.info/fr/horaires/arrets/50720/bus,1,"19,52,54,100",0,20S,POINT (293830.3158725137 5044771.767529083)
809,50721,50721,Station Plamondon (Barclay / Victoria),http://m.stm.info/fr/horaires/arrets/50721/bus,1,160,0,20S,POINT (293745.6832432814 5039594.760233396)
810,50722,50722,Van Horne / Décarie,http://m.stm.info/fr/horaires/arrets/50722/bus,1,"161,370",0,20S,POINT (293709.2730339537 5038892.589930935)
811,50723,50723,Sherbrooke / Connaught,http://m.stm.info/fr/horaires/arrets/50723/bus,1,162,0,20S,POINT (293668.2245941918 5034913.311267318)
812,50724,50724,Cavendish / Fielding,http://m.stm.info/fr/horaires/arrets/50724/bus,1,"104,138,420",0,20S,POINT (293720.1750463019 5036608.619192448)
813,50725,50725,Fielding / Cavendish,http://m.stm.info/fr/horaires/arrets/50725/bus,1,51,0,20S,POINT (293708.4720337027 5036623.309019469)
814,50726,50726,Cavendish / Fielding,http://m.stm.info/fr/horaires/arrets/50726/bus,1,"104,138,420",0,20S,POINT (293691.8632068207 5036605.224135213)
815,50727,50727,Fielding / Cavendish,http://m.stm.info/fr/horaires/arrets/50727/bus,1,51,0,20S,POINT (293703.4890027921 5036591.090064873)
816,50728,50728,Clanranald / Bourret,http://m.stm.info/fr/horaires/arrets/50728/bus,1,"129,166",0,20S,POINT (293762.8287815311 5038410.744721157)
817,50729,50729,Somerled / Mariette,http://m.stm.info/fr/horaires/arrets/50729/bus,1,102,0,20S,POINT (293711.1206693634 5035952.856333992)
818,50730,50730,Somerled / Mariette,http://m.stm.info/fr/horaires/arrets/50730/bus,1,102,0,20S,POINT (293706.2943255406 5035921.081653392)
819,50731,50731,Charland / D'Iberville,http://m.stm.info/fr/horaires/arrets/50731/bus,1,"41,121,378",0,20S,POINT (293978.2151904906 5048022.895924708)
820,50732,50732,Saint-Michel / Sauvé,http://m.stm.info/fr/horaires/arrets/50732/bus,1,"67,357,467",0,20S,POINT (294010.5078444164 5048554.607840004)
821,50733,50733,Saint-Michel / Sauvé,http://m.stm.info/fr/horaires/arrets/50733/bus,1,"67,357,467",0,20S,POINT (293965.3236929727 5048556.575116063)
822,50734,50734,Crémazie / Henri-Julien,http://m.stm.info/fr/horaires/arrets/50734/bus,1,"19,52,54,100",0,20S,POINT (293899.1107620139 5044904.449794182)
823,50735,50735,Jean-Talon / Mulberry,http://m.stm.info/fr/horaires/arrets/50735/bus,2,"92,372",0,20S,POINT (293855.0110759641 5040753.218364592)
824,50736,50736,Station Plamondon (Victoria / Plamondon),http://m.stm.info/fr/horaires/arrets/50736/bus,1,"124,368",0,20S,POINT (293830.6127694166 5039535.26749185)
825,50737,50737,Station Plamondon (Victoria / Plamondon),http://m.stm.info/fr/horaires/arrets/50737/bus,1,"124,368",0,20S,POINT (293801.77642008 5039537.207158403)
826,50738,50738,Station Plamondon (Plamondon / Victoria),http://m.stm.info/fr/horaires/arrets/50738/bus,1,160,0,20S,POINT (293813.0011649393 5039520.18451205)
827,50739,50739,Champagneur / d'Anvers,http://m.stm.info/fr/horaires/arrets/50739/bus,1,"80,193,480",0,20S,POINT (293927.3383457613 5043484.807018651)
828,50740,50740,de Liège / de l'Esplanade,http://m.stm.info/fr/horaires/arrets/50740/bus,1,"52,135",0,20S,POINT (293905.2621759798 5044175.304936972)
829,50741,50741,Gare Montréal-Ouest (Elmhurst/Sherbrooke),http://m.stm.info/fr/horaires/arrets/50741/bus,1,105,0,20S,POINT (293735.8192879686 5034967.867865842)
830,50743,50743,Elmhurst / Coffee,http://m.stm.info/fr/horaires/arrets/50743/bus,1,"123,356",0,20S,POINT (293797.1624654048 5034981.540329313)
831,50744,50744,Van Horne / de Westbury,http://m.stm.info/fr/horaires/arrets/50744/bus,1,"161,370",0,20S,POINT (293821.9759137023 5039065.533359637)
832,50745,50745,Van Horne / de Westbury,http://m.stm.info/fr/horaires/arrets/50745/bus,1,"161,370",0,20S,POINT (293816.0713814835 5039041.317213814)
833,50746,50746,Jean-Talon / Frobisher,http://m.stm.info/fr/horaires/arrets/50746/bus,1,"92,372",0,20S,POINT (293849.2617927225 5040727.4460255)
834,50747,50747,Sherbrooke / Patricia,http://m.stm.info/fr/horaires/arrets/50747/bus,1,"51,105,162",0,20S,POINT (293752.4098112922 5035062.187973777)
835,50748,50748,Bloomfield / d'Anvers,http://m.stm.info/fr/horaires/arrets/50748/bus,1,"80,193,480",0,20S,POINT (293923.306034026 5043546.714188885)
836,50749,50749,Somerled / King-Edward,http://m.stm.info/fr/horaires/arrets/50749/bus,1,102,0,20S,POINT (293791.3782101074 5036100.073734849)
837,50750,50750,Somerled / King-Edward,http://m.stm.info/fr/horaires/arrets/50750/bus,1,102,0,20S,POINT (293793.0610297413 5036078.622682389)
838,50751,50751,de Liège / de Reims,http://m.stm.info/fr/horaires/arrets/50751/bus,1,52,0,20S,POINT (293973.499169766 5044343.884359757)
839,50752,50752,Côte-Saint-Luc / Hingston,http://m.stm.info/fr/horaires/arrets/50752/bus,1,66,0,20S,POINT (293821.413796253 5037357.34817592)
840,50753,50753,Barclay / Lavoie,http://m.stm.info/fr/horaires/arrets/50753/bus,1,160,0,20S,POINT (293889.9651737436 5039823.325999483)
841,50754,50754,Charland / Sackville,http://m.stm.info/fr/horaires/arrets/50754/bus,1,"41,121,378,440",0,20S,POINT (294065.1829076034 5048170.663162092)
842,50755,50755,Charland / Sackville,http://m.stm.info/fr/horaires/arrets/50755/bus,1,"41,54,440",0,20S,POINT (294061.465830313 5048142.219695758)
843,50756,50756,Station Crémazie Sud (Saint-Denis / Crémazie),http://m.stm.info/fr/horaires/arrets/50756/bus,1,"31,361",0,20S,POINT (294004.3130752351 5045049.51676379)
844,50758,50758,Station Crémazie Sud (St-Denis / Crémazie),http://m.stm.info/fr/horaires/arrets/50758/bus,1,"31,361",0,20S,POINT (294010.6797197696 5045028.279657885)
845,50760,50760,Station Crémazie Nord (St-Denis / Crémazie),http://m.stm.info/fr/horaires/arrets/50760/bus,1,146,0,20S,POINT (293925.2388950662 5045156.117585112)
846,50761,50761,Fielding / West Hill,http://m.stm.info/fr/horaires/arrets/50761/bus,1,51,0,20S,POINT (293851.0914641561 5036890.215914633)
847,50762,50762,Fielding / West Hill,http://m.stm.info/fr/horaires/arrets/50762/bus,1,51,0,20S,POINT (293865.9814393367 5036909.748907104)
848,50763,50763,Sherbrooke / West Broadway,http://m.stm.info/fr/horaires/arrets/50763/bus,1,"105,162,356",0,20S,POINT (293835.4883635212 5035206.622561679)
849,50764,50764,West Broadway / Sherbrooke,http://m.stm.info/fr/horaires/arrets/50764/bus,1,51,0,20S,POINT (293811.9201214752 5035191.216647593)
850,50765,50765,Sherbrooke / West Broadway,http://m.stm.info/fr/horaires/arrets/50765/bus,1,"105,162,356",0,20S,POINT (293834.8058960945 5035174.062685632)
851,50766,50766,West Broadway / Sherbrooke,http://m.stm.info/fr/horaires/arrets/50766/bus,1,51,0,20S,POINT (293803.509559705 5035211.901517572)
852,50767,50767,Station Crémazie Nord (Crémazie / Berri),http://m.stm.info/fr/horaires/arrets/50767/bus,1,100,0,20S,POINT (293950.6713408713 5045097.284862207)
853,50768,50768,Station Crémazie Nord (Berri / Crémazie),http://m.stm.info/fr/horaires/arrets/50768/bus,1,"31,361",0,20S,POINT (293926.1018987994 5045068.433208843)
854,50769,50769,Station Crémazie Sud (Crémazie / Berri),http://m.stm.info/fr/horaires/arrets/50769/bus,1,"19,54,100,135",0,20S,POINT (294011.094220033 5045087.623242508)
855,50770,50770,Station Crémazie Sud (Crémazie / Berri),http://m.stm.info/fr/horaires/arrets/50770/bus,1,460,0,20S,POINT (294046.4104625502 5045145.239879659)
856,50772,50772,Christophe-Colomb / Émile-Journault,http://m.stm.info/fr/horaires/arrets/50772/bus,1,54,0,20S,POINT (294096.4229991379 5046172.678387272)
857,50773,50773,Émile-Journault / Christophe-Colomb,http://m.stm.info/fr/horaires/arrets/50773/bus,1,54,0,20S,POINT (294086.4957070748 5046211.369233776)
858,50774,50774,Christophe-Colomb / Émile-Journault,http://m.stm.info/fr/horaires/arrets/50774/bus,1,146,0,20S,POINT (294044.1089258398 5046169.989676407)
859,50775,50775,Christophe-Colomb / Émile-Journault,http://m.stm.info/fr/horaires/arrets/50775/bus,1,146,0,20S,POINT (294039.9368447407 5046195.557163003)
860,50776,50776,Côte-Saint-Luc / Heath,http://m.stm.info/fr/horaires/arrets/50776/bus,1,66,0,20S,POINT (293933.8999376348 5037436.166276997)
861,50777,50777,Van Horne / Lemieux,http://m.stm.info/fr/horaires/arrets/50777/bus,1,"161,370",0,20S,POINT (293926.4334799737 5039219.823164713)
862,50778,50778,Van Horne / Lemieux,http://m.stm.info/fr/horaires/arrets/50778/bus,1,"161,370",0,20S,POINT (293919.4908775128 5039182.60643299)
863,50779,50779,de l'Acadie / Jarry,http://m.stm.info/fr/horaires/arrets/50779/bus,1,365,0,20S,POINT (294048.9882123728 5043096.193280105)
864,50780,50780,de l'Acadie / Jarry,http://m.stm.info/fr/horaires/arrets/50780/bus,2,365,0,20S,POINT (294010.6913889553 5043083.478945709)
865,50781,50781,Jarry / de l'Acadie,http://m.stm.info/fr/horaires/arrets/50781/bus,1,179,0,20S,POINT (294051.3732801588 5043120.526946584)
866,50782,50782,Jarry / de l'Acadie,http://m.stm.info/fr/horaires/arrets/50782/bus,1,179,0,20S,POINT (294034.5861509746 5043124.556466077)
867,50783,50783,Somerled / Walkley,http://m.stm.info/fr/horaires/arrets/50783/bus,1,102,0,20S,POINT (293879.0914391638 5036264.94890938)
868,50784,50784,Somerled / Walkley,http://m.stm.info/fr/horaires/arrets/50784/bus,1,102,0,20S,POINT (293879.1200115238 5036236.388423313)
869,50785,50785,Saint-Laurent / de Liège,http://m.stm.info/fr/horaires/arrets/50785/bus,1,"52,55,363",0,20S,POINT (294075.6095025268 5044548.746535213)
870,50786,50786,Saint-Laurent / de Liège,http://m.stm.info/fr/horaires/arrets/50786/bus,1,"55,363",0,20S,POINT (294044.5862358951 5044537.13087125)
871,50787,50787,de Liège / Clark,http://m.stm.info/fr/horaires/arrets/50787/bus,1,52,0,20S,POINT (294033.7371255868 5044495.141769042)
872,50788,50788,Saint-Laurent / de Liège,http://m.stm.info/fr/horaires/arrets/50788/bus,1,52,0,20S,POINT (294087.5852473539 5044519.05393625)
873,50789,50789,Côte-des-Neiges / Mackenzie,http://m.stm.info/fr/horaires/arrets/50789/bus,1,"165,369,465",0,20S,POINT (294008.6907161024 5040420.893250596)
874,50790,50790,Décarie / Bourret,http://m.stm.info/fr/horaires/arrets/50790/bus,1,"17,371",0,20S,POINT (293944.0071409075 5038715.25993923)
875,50791,50791,Plamondon / Lavoie,http://m.stm.info/fr/horaires/arrets/50791/bus,1,160,0,20S,POINT (293956.5766534985 5039747.419447104)
876,50792,50792,Station Crémazie Nord,http://m.stm.info/fr/horaires/arrets/50792/bus,1,146,0,20S,POINT (293950.9029333325 5045185.967528183)
877,50793,50793,Station Crémazie Nord (Lajeunesse / Crémazie),http://m.stm.info/fr/horaires/arrets/50793/bus,1,"31,361",0,20S,POINT (293981.7004221512 5045204.251020174)
878,50794,50794,Station Crémazie Nord (Crémazie / Lajeunesse),http://m.stm.info/fr/horaires/arrets/50794/bus,1,"19,192,460",0,20S,POINT (293965.3929970886 5045121.152703112)
879,50795,50795,Macdonald / Langhorne,http://m.stm.info/fr/horaires/arrets/50795/bus,1,166,0,20S,POINT (293926.5961821626 5038185.086505956)
880,50796,50796,Grand Boulevard / Fielding,http://m.stm.info/fr/horaires/arrets/50796/bus,1,103,0,20S,POINT (293955.823633434 5037092.624714157)
881,50797,50797,Fielding / Grand Boulevard,http://m.stm.info/fr/horaires/arrets/50797/bus,1,51,0,20S,POINT (293925.3756507937 5037118.570683116)
882,50798,50798,Grand Boulevard / Fielding,http://m.stm.info/fr/horaires/arrets/50798/bus,1,103,0,20S,POINT (293898.3903767829 5037112.283018663)
883,50799,50799,Fielding / Grand Boulevard,http://m.stm.info/fr/horaires/arrets/50799/bus,1,51,0,20S,POINT (293920.8701589569 5037090.351398531)
884,50800,50800,Elmhurst / Harley,http://m.stm.info/fr/horaires/arrets/50800/bus,1,"123,356",0,20S,POINT (293911.5774665745 5034930.110286145)
885,50801,50801,Elmhurst / Harley,http://m.stm.info/fr/horaires/arrets/50801/bus,1,"123,356",0,20S,POINT (293895.6176609486 5034927.693086185)
886,50802,50802,Charland / J.-J.-Gagnier,http://m.stm.info/fr/horaires/arrets/50802/bus,1,"41,121,378,440",0,20S,POINT (294183.7669607644 5048371.165744559)
887,50803,50803,Charland / J.-J.-Gagnier,http://m.stm.info/fr/horaires/arrets/50803/bus,1,"41,54,440",0,20S,POINT (294181.6161791356 5048345.497849936)
888,50804,50804,Papineau / Legendre,http://m.stm.info/fr/horaires/arrets/50804/bus,1,"45,54,359",0,20S,POINT (294175.2227774405 5046784.880955509)
889,50805,50805,Papineau / Legendre,http://m.stm.info/fr/horaires/arrets/50805/bus,1,"45,54,359",0,20S,POINT (294140.3926905975 5046777.494284955)
890,50806,50806,Décarie / Lucy,http://m.stm.info/fr/horaires/arrets/50806/bus,1,"17,371",0,20S,POINT (293975.5226316464 5038632.857824369)
891,50807,50807,Barclay / Légaré,http://m.stm.info/fr/horaires/arrets/50807/bus,1,160,0,20S,POINT (294027.9661483814 5040041.12621875)
892,50808,50808,Jarry / Wiseman,http://m.stm.info/fr/horaires/arrets/50808/bus,1,179,0,20S,POINT (294097.3335154703 5043275.69879031)
893,50809,50809,Jarry / Wiseman,http://m.stm.info/fr/horaires/arrets/50809/bus,1,179,0,20S,POINT (294105.1782467944 5043249.680678013)
894,50810,50810,Côte-des-Neiges / de Bedford,http://m.stm.info/fr/horaires/arrets/50810/bus,1,"165,369,465",0,20S,POINT (294007.7919498304 5040398.112976302)
895,50812,50812,Crémazie / Foucher,http://m.stm.info/fr/horaires/arrets/50812/bus,1,"54,192",0,20S,POINT (294080.0352390965 5045309.990546577)
896,50813,50813,Crémazie / Foucher,http://m.stm.info/fr/horaires/arrets/50813/bus,1,"54,192",0,20S,POINT (294122.525506508 5045271.355321673)
897,50814,50814,Saint-Michel / Charland,http://m.stm.info/fr/horaires/arrets/50814/bus,1,"67,357",0,20S,POINT (294262.9622751296 5048404.593898663)
898,50815,50815,Saint-Michel / Charland,http://m.stm.info/fr/horaires/arrets/50815/bus,1,"67,357",0,20S,POINT (294261.5928510582 5048379.258058098)
899,50816,50816,de Liège / De Gaspé,http://m.stm.info/fr/horaires/arrets/50816/bus,1,52,0,20S,POINT (294138.8216604026 5044752.454005887)
900,50817,50817,Station Plamondon (Victoria / Van Horne),http://m.stm.info/fr/horaires/arrets/50817/bus,1,"124,368",0,20S,POINT (294058.8931974118 5039389.625054478)
901,50818,50818,Station Plamondon (Victoria / Van Horne),http://m.stm.info/fr/horaires/arrets/50818/bus,1,"124,368",0,20S,POINT (294026.6998924032 5039394.236564009)
902,50819,50819,Station Plamondon (Van Horne / Victoria),http://m.stm.info/fr/horaires/arrets/50819/bus,1,"161,370",0,20S,POINT (294042.2236341328 5039376.873567801)
903,50820,50820,Station Plamondon (Van Horne / Victoria),http://m.stm.info/fr/horaires/arrets/50820/bus,1,"161,370",0,20S,POINT (294016.7979741412 5039362.803588525)
904,50821,50821,Jean-Talon / de Dieppe,http://m.stm.info/fr/horaires/arrets/50821/bus,1,"92,372",0,20S,POINT (294075.5368328415 5040942.538124288)
905,50822,50822,Jean-Talon / de Dieppe,http://m.stm.info/fr/horaires/arrets/50822/bus,1,"92,372",0,20S,POINT (294077.8285939747 5040911.862076364)
906,50823,50823,Somerled / Cavendish,http://m.stm.info/fr/horaires/arrets/50823/bus,1,102,0,20S,POINT (293991.8836081541 5036465.343799011)
907,50824,50824,Cavendish / Somerled,http://m.stm.info/fr/horaires/arrets/50824/bus,1,"104,138,420",0,20S,POINT (293975.2767155437 5036448.147209386)
908,50825,50825,Somerled / Cavendish,http://m.stm.info/fr/horaires/arrets/50825/bus,1,102,0,20S,POINT (293991.2783374176 5036431.672410272)
909,50826,50826,Cavendish / Somerled,http://m.stm.info/fr/horaires/arrets/50826/bus,1,"104,138,420",0,20S,POINT (293964.6067709526 5036472.947615799)
910,50827,50827,Fielding / Hingston,http://m.stm.info/fr/horaires/arrets/50827/bus,1,51,0,20S,POINT (294016.0819413709 5037260.994480307)
911,50828,50828,Fielding / Hingston,http://m.stm.info/fr/horaires/arrets/50828/bus,1,51,0,20S,POINT (294012.9108690367 5037235.551091692)
912,50829,50829,Champagneur / Jarry,http://m.stm.info/fr/horaires/arrets/50829/bus,1,"80,179,480",0,20S,POINT (294168.2059009492 5043383.597895401)
913,50830,50830,Jarry / Champagneur,http://m.stm.info/fr/horaires/arrets/50830/bus,1,193,0,20S,POINT (294157.4793806414 5043414.51060319)
914,50831,50831,Université Concordia / Campus Loyola,http://m.stm.info/fr/horaires/arrets/50831/bus,1,"105,162,356",0,20S,POINT (293925.904294855 5035299.8146712)
915,50832,50832,Earnscliffe / Dupuis,http://m.stm.info/fr/horaires/arrets/50832/bus,1,"63,129",0,20S,POINT (294082.8028622958 5038332.177017645)
916,50833,50833,Émile-Journault / André-Grasset,http://m.stm.info/fr/horaires/arrets/50833/bus,1,54,0,20S,POINT (294225.2184562348 5046434.619729446)
917,50834,50834,Émile-Journault / André-Grasset,http://m.stm.info/fr/horaires/arrets/50834/bus,1,54,0,20S,POINT (294221.2620248824 5046403.287220847)
918,50835,50835,Décarie / Côte-Sainte-Catherine,http://m.stm.info/fr/horaires/arrets/50835/bus,1,"17,371",0,20S,POINT (294085.4172055995 5038627.44624994)
919,50836,50836,Plamondon / Légaré,http://m.stm.info/fr/horaires/arrets/50836/bus,1,160,0,20S,POINT (294097.6329987205 5039969.994514803)
920,50837,50837,Bloomfield / Jarry,http://m.stm.info/fr/horaires/arrets/50837/bus,1,"80,480",0,20S,POINT (294161.5973627295 5043447.731889511)
921,50838,50838,Jarry / Bloomfield,http://m.stm.info/fr/horaires/arrets/50838/bus,1,179,0,20S,POINT (294180.2340112835 5043429.363628949)
922,50839,50839,Goyer / Côte-des-Neiges,http://m.stm.info/fr/horaires/arrets/50839/bus,1,160,0,20S,POINT (294141.5704611159 5040393.994817713)
923,50840,50840,Saint-Denis / de Liège,http://m.stm.info/fr/horaires/arrets/50840/bus,1,"31,361",0,20S,POINT (294239.5069082266 5044952.876102807)
924,50841,50841,de Liège / Saint-Denis,http://m.stm.info/fr/horaires/arrets/50841/bus,1,52,0,20S,POINT (294225.467238257 5044962.56822288)
925,50842,50842,Saint-Denis / de Liège,http://m.stm.info/fr/horaires/arrets/50842/bus,1,"31,361",0,20S,POINT (294213.0997604973 5044945.141436054)
926,50843,50843,Jarry / De L'Épée,http://m.stm.info/fr/horaires/arrets/50843/bus,1,193,0,20S,POINT (294201.4771204382 5043520.455401813)
927,50844,50844,Somerled / Borden,http://m.stm.info/fr/horaires/arrets/50844/bus,1,102,0,20S,POINT (294064.4329296899 5036593.685896464)
928,50845,50845,Somerled / Borden,http://m.stm.info/fr/horaires/arrets/50845/bus,1,102,0,20S,POINT (294065.8681046732 5036564.122825267)
929,50846,50846,Côte-Sainte-Catherine / Trans Island,http://m.stm.info/fr/horaires/arrets/50846/bus,1,129,0,20S,POINT (294105.6623965977 5038673.197515259)
930,50847,50847,Côte-Sainte-Catherine / Décarie,http://m.stm.info/fr/horaires/arrets/50847/bus,1,129,0,20S,POINT (294068.0938227508 5038644.923317564)
931,50848,50848,Jarry / Querbes,http://m.stm.info/fr/horaires/arrets/50848/bus,1,193,0,20S,POINT (294231.2932451208 5043554.522409184)
